x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+2.435000E+00,+7.281250E+00,+250.000E-03,-5.500000E+00,+656.250E-03
+2.440000E+00,+7.281250E+00,+406.250E-03,-5.343750E+00,+812.500E-03
+2.445000E+00,+7.281250E+00,+250.000E-03,-5.343750E+00,+656.250E-03
+2.450000E+00,+7.281250E+00,+250.000E-03,-5.343750E+00,+656.250E-03
+2.455000E+00,+7.281250E+00,+406.250E-03,-5.500000E+00,+812.500E-03
+2.460000E+00,+7.437500E+00,+406.250E-03,-5.343750E+00,+812.500E-03
+2.465000E+00,+7.281250E+00,+250.000E-03,-5.187500E+00,+812.500E-03
+2.470000E+00,+7.281250E+00,+406.250E-03,-5.343750E+00,+812.500E-03
+2.475000E+00,+7.281250E+00,+250.000E-03,-5.187500E+00,+812.500E-03
+2.480000E+00,+7.437500E+00,+250.000E-03,-5.187500E+00,+656.250E-03
+2.485000E+00,+7.281250E+00,+406.250E-03,-5.031250E+00,+812.500E-03
+2.490000E+00,+7.281250E+00,+406.250E-03,-5.031250E+00,+812.500E-03
+2.495000E+00,+7.437500E+00,+250.000E-03,-5.031250E+00,+812.500E-03
